ID,Mixture_Model,Model_Count
chr18_2490000_2500000,"MIX{TPM3,TPM2}+I+R2",2
chr18_2500000_2510000,"MIX{TPM2u+FO,K3P}+G4",2
chr18_2510000_2520000,"MIX{K2P,JC}+I+R2",2
chr18_2520000_2530000,"MIX{TVM+FO,K3Pu+FO}+G4",2
chr18_2530000_2540000,"MIX{HKY+FO,JC,TIMe}+G4",3
chr18_2680000_2690000,"MIX{TVM+FO,HKY+FO,JC}+G4",3
chr18_2690000_2700000,"MIX{TPM2,JC}+I+R2",2
chr18_2710000_2720000,"MIX{TVM+FO,TIM3+FO,K2P}+G4",3
chr18_2720000_2730000,"MIX{HKY+FO,TNe}+G4",2
chr18_2730000_2740000,TPM2+G4,1
chr18_2740000_2750000,"MIX{TPM2u+FO,K2P}+G4",2
chr18_2770000_2780000,"MIX{TVMe,TPM3u+FO,HKY+FO}+G4",3
chr18_2800000_2810000,"MIX{TVM+FO,JC}+G4",2
chr18_2810000_2820000,"MIX{TVM+FO,HKY+FO}+I+R2",2
chr18_2820000_2830000,"MIX{GTR+FO,JC}+R2",2
chr18_2830000_2840000,"MIX{TIM2+FO,TN+FO,TIM3e}+G4",3
chr18_2840000_2850000,"MIX{TIMe,JC,TPM3u+FO}+I+R2",3
chr18_2850000_2860000,GTR+FO+G4,1
chr18_2860000_2870000,"MIX{TIM3+FO,TPM3}+I+R2",2
chr18_2880000_2890000,"MIX{TPM3,JC}+R2",2
chr18_2890000_2900000,"MIX{TIM3e,JC,F81+FO}+R2",3
chr18_290000_300000,"MIX{TPM3u+FO,TPM3}+R2",2
chr18_2910000_2920000,"MIX{TPM2u+FO,JC,TPM3}+G4",3
chr18_2920000_2930000,"MIX{TPM3u+FO,JC}+R2",2
chr18_2930000_2940000,"MIX{TPM2u+FO,TPM3}+G4",2
chr18_2940000_2950000,"MIX{TIM2+FO,TPM3,JC}+R2",3
chr18_2950000_2960000,"MIX{HKY+FO,JC}+G4",2
chr18_2970000_2980000,"MIX{TIM2+FO,JC}+G4",2
chr18_2980000_2990000,"MIX{HKY+FO,TPM2u+FO}+G4",2
chr18_3000000_3010000,"MIX{TVM+FO,JC}+G4",2
chr18_3020000_3030000,"MIX{TVM+FO,HKY+FO,K3P}+G4",3
chr18_3030000_3040000,"MIX{TPM3,JC}+R2",2
chr18_3040000_3050000,"MIX{K3P,JC}+G4",2
chr18_3050000_3060000,"MIX{K2P,TPM3}+I+R2",2
chr18_3080000_3090000,"MIX{TVM+FO,JC}+G4",2
chr18_3090000_3100000,"MIX{TPM3,JC}+I+R2",2
chr18_3210000_3220000,"MIX{K3P,GTR+FO,K3Pu+FO}+R2",3
chr18_3410000_3420000,"MIX{TVM+FO,TPM3}+R2",2
chr18_3420000_3430000,"MIX{TVM+FO,TPM2,HKY+FO}+G4",3
chr18_3440000_3450000,TVM+FO+G4,1
chr18_3460000_3470000,"MIX{GTR+FO,TPM3}+G4",2
chr18_3470000_3480000,TPM2u+FO+G4,1
chr18_3480000_3490000,"MIX{TPM3u+FO,K2P}+G4",2
chr18_3560000_3570000,K2P+G4,1
chr18_3600000_3610000,"MIX{TPM2,TPM3}+G4",2
chr18_3610000_3620000,"MIX{TPM2,JC}+R2",2
chr18_3700000_3710000,"MIX{TPM3u+FO,HKY+FO}+R2",2
chr18_3720000_3730000,"MIX{HKY+FO,TIM3+FO}+I+R2",2
chr18_3750000_3760000,TPM3u+FO+G4,1
chr18_3760000_3770000,"MIX{TPM3u+FO,F81+FO}+G4",2
chr18_3810000_3820000,"MIX{TVMe,F81+FO}+G4",2
chr18_3820000_3830000,"MIX{TPM2,JC}+I+G4",2
chr18_3830000_3840000,"MIX{TPM3u+FO,TPM2,F81+FO}+G4",3
chr18_3840000_3850000,"MIX{TPM2,JC}+G4",2
chr18_3850000_3860000,"MIX{K2P,JC}+G4",2
chr18_3860000_3870000,K2P+I+R2,1
chr18_3870000_3880000,"MIX{TVMe,F81+FO}+G4",2
chr18_3880000_3890000,"MIX{K2P,F81+FO}+I+R2",2
chr18_3890000_3900000,"MIX{K2P,JC}+G4",2
chr18_3900000_3910000,TPM3+G4,1
chr18_3920000_3930000,TPM3u+FO+R2,1
chr18_3940000_3950000,"MIX{TVMe,JC}+G4",2
chr18_3950000_3960000,"MIX{TPM3u+FO,F81+FO,JC}+G4",3
chr18_3980000_3990000,"MIX{TVM+FO,TIM2+FO}+I+R2",2
chr18_3990000_4000000,TVM+FO+R2,1
chr18_4080000_4090000,"MIX{TIM3e,HKY+FO}+G4",2
chr18_4090000_4100000,"MIX{TPM2u+FO,TPM3}+G4",2
chr18_4120000_4130000,"MIX{TPM3,JC}+I+R2",2
chr18_4130000_4140000,"MIX{TVMe,JC,F81+FO}+R2",3
chr18_4240000_4250000,"MIX{HKY+FO,TPM3u+FO,JC}+R2",3
chr18_4280000_4290000,"MIX{TPM3u+FO,JC}+G4",2
chr18_4300000_4310000,TN+FO+G4,1
chr18_4310000_4320000,"MIX{TPM2,TPM2}+I+R2",2
chr18_4610000_4620000,"MIX{TPM2,F81+FO}+R2",2
chr18_4620000_4630000,"MIX{TN+FO,JC}+I+R2",2
chr18_4640000_4650000,"MIX{TIM3e,TPM3}+G4",2
chr18_4670000_4680000,"MIX{TPM2u+FO,JC,F81+FO}+G4",3
chr18_4720000_4730000,"MIX{TPM2u+FO,HKY+FO,TNe}+G4",3
chr18_4800000_4810000,"MIX{TPM2,JC}+G4",2
chr18_4810000_4820000,"MIX{TPM3,TN+FO}+G4",2
chr18_4830000_4840000,"MIX{TIM3+FO,JC}+G4",2
chr18_4880000_4890000,"MIX{TIM3+FO,TPM2}+G4",2
chr18_490000_500000,"MIX{TPM2u+FO,JC}+G4",2
chr18_4980000_4990000,TPM3+G4,1
chr18_4990000_5000000,"MIX{TIM2+FO,TPM3,TNe}+R2",3
chr18_5040000_5050000,"MIX{TVM+FO,F81+FO,TPM2u+FO}+G4",3
chr18_5090000_5100000,"MIX{HKY+FO,JC}+R2",2
chr18_5100000_5110000,"MIX{TPM3u+FO,JC}+G4",2
chr18_5130000_5140000,"MIX{TPM2u+FO,K2P,HKY+FO}+G4",3
chr18_5150000_5160000,TPM3+G4,1
chr18_5160000_5170000,TVM+FO+R2,1
chr18_5180000_5190000,"MIX{TIM2e,JC}+R2",2
chr18_5190000_5200000,"MIX{TPM3,JC}+G4",2
chr18_5230000_5240000,"MIX{TIM3e,TPM2u+FO}+R2",2
chr18_5270000_5280000,TPM2u+FO+R2,1
chr18_5280000_5290000,"MIX{TIM2+FO,F81+FO,JC}+G4",3
chr18_5310000_5320000,"MIX{TVM+FO,K3P}+I+R2",2
chr18_5320000_5330000,"MIX{TVM+FO,K2P}+R2",2
chr18_5330000_5340000,"MIX{TPM2,JC,HKY+FO}+R2",3
chr18_5340000_5350000,TPM3u+FO+G4,1
chr18_5350000_5360000,"MIX{TVM+FO,HKY+FO}+R2",2
chr18_5360000_5370000,"MIX{TPM3u+FO,K2P}+R2",2
chr18_5370000_5380000,"MIX{TPM3u+FO,F81+FO}+G4",2
chr18_5410000_5420000,TVM+FO+G4,1
chr18_5420000_5430000,"MIX{TPM2u+FO,TVM+FO,JC}+R3",3
chr18_5440000_5450000,"MIX{TPM2u+FO,K2P}+R2",2
chr18_5470000_5480000,TPM2u+FO+I+R2,1
chr18_5480000_5490000,TPM2u+FO+G4,1
chr18_5490000_5500000,"MIX{TIM3+FO,K3Pu+FO}+G4",2
chr18_5500000_5510000,"MIX{TIM3+FO,JC}+G4",2
chr18_5510000_5520000,"MIX{TPM2u+FO,JC,K2P}+G4",3
chr18_5550000_5560000,"MIX{TPM2u+FO,JC,K2P}+G4",3
chr18_5560000_5570000,"MIX{TPM2u+FO,JC,TNe}+G4",3
chr18_5570000_5580000,"MIX{TVM+FO,JC}+R2",2
chr18_5580000_5590000,"MIX{TVM+FO,JC}+G4",2
chr18_5590000_5600000,"MIX{TPM3u+FO,JC}+R2",2
chr18_5600000_5610000,"MIX{TVM+FO,TN+FO,TPM2}+R2",3
chr18_5610000_5620000,"MIX{K2P,JC,TPM2u+FO}+G4",3
chr18_5630000_5640000,"MIX{TVM+FO,TIM+FO}+G4",2
chr18_5650000_5660000,TVM+FO+G4,1
chr18_5680000_5690000,"MIX{TVM+FO,TIM3+FO}+I+R2",2
chr18_5710000_5720000,"MIX{TPM2,HKY+FO,K3Pu+FO}+G4",3
chr18_5720000_5730000,"MIX{TVM+FO,HKY+FO}+R2",2
chr18_5730000_5740000,"MIX{TPM3u+FO,K2P,JC}+I+R2",3
chr18_5740000_5750000,TVM+FO+R2,1
chr18_5750000_5760000,"MIX{TPM2,TPM3u+FO}+R2",2
chr18_5760000_5770000,"MIX{TVM+FO,JC}+I+R2",2
chr18_5820000_5830000,"MIX{TIM2+FO,K2P}+G4",2
chr18_5870000_5880000,"MIX{TVMe,JC}+G4",2
chr18_5910000_5920000,"MIX{TVM+FO,K3P}+I+R2",2
chr18_5920000_5930000,"MIX{TVMe,F81+FO,TPM2u+FO}+G4",3
chr18_5930000_5940000,"MIX{TVM+FO,HKY+FO,TN+FO}+G4",3
chr18_5940000_5950000,"MIX{TPM2,JC,HKY+FO,TPM3u+FO}+G4",4
chr18_5950000_5960000,"MIX{K2P,JC}+I+R2",2
chr18_5960000_5970000,"MIX{TPM3,JC}+I+R2",2
chr18_5970000_5980000,"MIX{K2P,JC}+G4",2
chr18_5980000_5990000,"MIX{TPM3,JC}+I+R2",2
chr18_5990000_6000000,"MIX{TPM3,JC}+G4",2
chr18_6030000_6040000,"MIX{TPM3u+FO,K2P}+G4",2
chr18_6040000_6050000,"MIX{TPM3u+FO,JC}+G4",2
chr18_6060000_6070000,"MIX{TVM+FO,JC,TPM3}+G4",3
chr18_6130000_6140000,"MIX{TVM+FO,HKY+FO}+G4",2
chr18_6140000_6150000,TVMe+I+R2,1
chr18_6150000_6160000,"MIX{K3P,JC,TPM2u+FO}+G4",3
chr18_6160000_6170000,"MIX{TPM3u+FO,K3Pu+FO,JC}+R2",3
chr18_6170000_6180000,"MIX{TPM3u+FO,JC}+G4",2
chr18_6180000_6190000,"MIX{TVM+FO,HKY+FO}+G4",2
chr18_6190000_6200000,"MIX{TPM2,K3Pu+FO,JC}+R2",3
chr18_6200000_6210000,"MIX{GTR+FO,TPM3}+G4",2
chr18_6210000_6220000,"MIX{TPM3u+FO,JC}+I+R2",2
chr18_6370000_6380000,"MIX{TPM3u+FO,K3P}+G4",2
chr18_6400000_6410000,"MIX{TIM3+FO,F81+FO,TNe}+I+R2",3
chr18_6410000_6420000,"MIX{K2P,JC}+G4",2
chr18_6420000_6430000,"MIX{TN+FO,TPM2u+FO,JC}+G4",3
chr18_6430000_6440000,"MIX{TIM3e,TNe}+R2",2
chr18_6440000_6450000,K2P+G4,1
chr18_6450000_6460000,"MIX{TPM3,JC}+G4",2
chr18_6460000_6470000,"MIX{TPM3,HKY+FO}+G4",2
chr18_6470000_6480000,"MIX{TIM3+FO,TPM3u+FO}+I+R2",2
chr18_6500000_6510000,"MIX{TPM3,JC}+R2",2
chr18_650000_660000,K2P+G4,1
chr18_6510000_6520000,"MIX{TPM2u+FO,K2P,JC}+R2",3
chr18_6520000_6530000,TVM+FO+I+R2,1
chr18_6580000_6590000,"MIX{TVM+FO,F81+FO}+R2",2
chr18_6620000_6630000,"MIX{K2P,JC,F81+FO,F81+FO}+G4",4
chr18_6650000_6660000,"MIX{TIM2+FO,JC}+G4",2
chr18_6700000_6710000,"MIX{TVM+FO,F81+FO}+I+R2",2
chr18_6720000_6730000,"MIX{TIM3+FO,K2P}+G4",2
chr18_6760000_6770000,TVM+FO+G4,1
chr18_6790000_6800000,"MIX{TPM2u+FO,JC}+G4",2
chr18_6810000_6820000,"MIX{TPM3,JC}+G4",2
chr18_6830000_6840000,HKY+FO+G4,1
chr18_6840000_6850000,"MIX{TVM+FO,JC}+I+G4",2
chr18_6910000_6920000,"MIX{GTR+FO,JC,K2P}+I+R2",3
chr18_6920000_6930000,"MIX{TVMe,JC}+I+R2",2
chr18_6930000_6940000,"MIX{TPM2u+FO,TPM2,F81+FO}+R2",3
chr18_6940000_6950000,"MIX{TPM2u+FO,JC}+G4",2
chr18_6950000_6960000,"MIX{TPM3,JC,F81+FO}+G4",3
chr18_6970000_6980000,"MIX{TVM+FO,K3P}+R2",2
chr18_7030000_7040000,"MIX{TVM+FO,K3P}+G4",2
chr18_7080000_7090000,"MIX{TVM+FO,TPM2}+G4",2
chr18_7090000_7100000,"MIX{TPM2u+FO,TPM3}+G4",2
chr18_7120000_7130000,TVM+FO+R2,1
chr18_7140000_7150000,TPM3u+FO+G4,1
chr18_7150000_7160000,GTR+FO+G4,1
chr18_7190000_7200000,"MIX{GTR+FO,K3P}+G4",2
chr18_7250000_7260000,"MIX{TPM3u+FO,K2P,JC}+R2",3
chr18_7260000_7270000,"MIX{K2P,JC}+G4",2
chr18_7280000_7290000,"MIX{TVMe,JC}+R2",2
chr18_7320000_7330000,"MIX{TIM2+FO,JC}+R2",2
chr18_7390000_7400000,"MIX{TVM+FO,K2P,F81+FO}+G4",3
chr18_7400000_7410000,"MIX{GTR+FO,JC}+R2",2
chr18_7430000_7440000,"MIX{TPM3u+FO,F81+FO}+R2",2
chr18_7440000_7450000,"MIX{TIM3+FO,HKY+FO,F81+FO}+G4",3
chr18_7450000_7460000,"MIX{TPM3u+FO,K3P}+G4",2
chr18_7460000_7470000,"MIX{TPM3u+FO,TPM2}+I+G4",2
chr18_7500000_7510000,"MIX{TVM+FO,F81+FO}+R2",2
chr18_7560000_7570000,"MIX{K2P,JC,F81+FO}+G4",3
chr18_7570000_7580000,"MIX{TPM2u+FO,JC,TIMe,K3P}+G4",4
chr18_7730000_7740000,"MIX{TVM+FO,TPM2}+R2",2
chr18_780000_790000,"MIX{TPM3,JC,TN+FO}+I+R2",3
chr18_7890000_7900000,"MIX{TPM2,TPM2}+G4",2
chr18_7920000_7930000,"MIX{K2P,JC,HKY+FO}+G4",3
chr18_7930000_7940000,"MIX{TPM3u+FO,F81+FO}+I+R2",2
chr18_7940000_7950000,"MIX{TVMe,JC}+G4",2
chr18_7950000_7960000,TPM2+G4,1
chr18_7960000_7970000,"MIX{K2P,JC}+G4",2
chr18_7970000_7980000,"MIX{TPM2u+FO,K2P,JC}+R2",3
chr18_7980000_7990000,"MIX{TPM3,TPM3}+G4",2
chr18_7990000_8000000,TPM3+G4,1
chr18_800000_810000,"MIX{TPM3,F81+FO}+I+R2",2
chr18_80000_90000,"MIX{TPM2,JC}+I+R2",2
chr18_8060000_8070000,"MIX{GTR+FO,HKY+FO}+G4",2
chr18_8070000_8080000,"MIX{TPM3u+FO,HKY+FO,F81+FO}+G4",3
chr18_8150000_8160000,"MIX{GTR+FO,K3P}+I+R2",2
chr18_820000_830000,TPM2+G4,1
chr18_8230000_8240000,"MIX{GTR+FO,K3Pu+FO}+G4",2
chr18_8270000_8280000,"MIX{HKY+FO,K3Pu+FO,K3P}+R2",3
chr18_8280000_8290000,"MIX{TPM2,JC}+G4",2
chr18_8300000_8310000,"MIX{K2P,TIM3+FO,JC}+I+R2",3
chr18_830000_840000,"MIX{K2P,JC,K3Pu+FO,TPM3u+FO}+R2",4
chr18_8310000_8320000,TPM2+G4,1
chr18_8320000_8330000,"MIX{HKY+FO,TPM3}+G4",2
chr18_8330000_8340000,"MIX{TPM2,TIM3e,F81+FO,TNe}+I+R2",4
chr18_8340000_8350000,"MIX{K3P,JC}+I+R2",2
chr18_8350000_8360000,"MIX{TPM3,TPM2u+FO,K3Pu+FO}+G4",3
chr18_8360000_8370000,"MIX{TPM3u+FO,JC}+I+R2",2
chr18_8370000_8380000,"MIX{TVMe,JC}+G4",2
chr18_8380000_8390000,"MIX{TPM3,JC}+G4",2
chr18_8390000_8400000,"MIX{TVM+FO,F81+FO}+R2",2
chr18_8400000_8410000,K3Pu+FO+G4,1
chr18_840000_850000,"MIX{TIM2e,TNe}+G4",2
chr18_8410000_8420000,"MIX{TPM2u+FO,JC}+G4",2
chr18_8430000_8440000,"MIX{K2P,JC}+G4",2
chr18_8440000_8450000,TVMe+G4,1
chr18_8460000_8470000,TVMe+G4,1
chr18_8470000_8480000,"MIX{TVMe,TVMe}+G4",2
chr18_8480000_8490000,"MIX{K3P,K3Pu+FO}+G4",2
chr18_8490000_8500000,"MIX{TPM2u+FO,JC,HKY+FO}+R2",3
chr18_8500000_8510000,"MIX{TPM2,JC}+G4",2
chr18_850000_860000,"MIX{K2P,JC}+G4",2
chr18_8520000_8530000,"MIX{TPM2,JC,K3Pu+FO}+G4",3
chr18_8540000_8550000,"MIX{TPM3,F81+FO,TIM+FO}+G4",3
chr18_8560000_8570000,"MIX{TIM2+FO,TIM+FO}+G4",2
chr18_8580000_8590000,"MIX{TVMe,TPM3}+G4",2
chr18_8590000_8600000,TVMe+G4,1
chr18_8600000_8610000,"MIX{K3P,JC,HKY+FO}+G4",3
chr18_8620000_8630000,"MIX{K2P,JC}+G4",2
chr18_8630000_8640000,"MIX{TPM3,JC}+G4",2
chr18_8640000_8650000,"MIX{TVMe,TPM2}+G4",2
chr18_8650000_8660000,"MIX{TPM2u+FO,JC,TPM3}+G4",3
chr18_8670000_8680000,"MIX{TVM+FO,JC}+G4",2
chr18_8690000_8700000,"MIX{TPM2u+FO,TPM2}+G4",2
chr18_8700000_8710000,TVM+FO+G4,1
chr18_8710000_8720000,"MIX{K2P,JC,F81+FO,TPM3u+FO}+G4",4
chr18_8720000_8730000,"MIX{TNe,F81+FO,TIM3e}+G4",3
chr18_8730000_8740000,"MIX{TVM+FO,JC}+G4",2
chr18_8740000_8750000,"MIX{SYM,TNe}+G4",2
chr18_8760000_8770000,"MIX{TVM+FO,JC}+G4",2
chr18_8770000_8780000,"MIX{TPM2,JC}+G4",2
chr18_8780000_8790000,"MIX{TVM+FO,JC,F81+FO}+G4",3
chr18_880000_890000,"MIX{K3P,HKY+FO}+G4",2
chr18_8810000_8820000,"MIX{TPM3,JC}+G4",2
chr18_8830000_8840000,"MIX{TVM+FO,K3P}+G4",2
chr18_8850000_8860000,"MIX{TVMe,JC}+I+R2",2
chr18_8860000_8870000,"MIX{TVMe,F81+FO}+G4",2
chr18_8870000_8880000,"MIX{GTR+FO,JC}+G4",2
chr18_8880000_8890000,TVM+FO+G4,1
chr18_8890000_8900000,"MIX{SYM,TIM3e}+G4",2
chr18_890000_900000,"MIX{K2P,JC}+G4",2
chr18_8930000_8940000,"MIX{TVMe,K3P,JC}+I+G4",3
chr18_8940000_8950000,"MIX{TVMe,K3P}+G4",2
chr18_8950000_8960000,"MIX{TPM3,K2P}+I+R2",2
chr18_8960000_8970000,"MIX{TPM2,JC,TPM3u+FO}+G4",3
chr18_8990000_9000000,"MIX{TVMe,TPM2}+G4",2
chr18_9020000_9030000,"MIX{TVMe,TPM3,TPM3}+G4",3
chr18_9050000_9060000,"MIX{TPM3,JC}+G4",2
chr18_9080000_9090000,"MIX{TPM2u+FO,TIM3+FO}+G4",2
chr18_9100000_9110000,"MIX{TPM2u+FO,HKY+FO}+G4",2
chr18_9110000_9120000,"MIX{TPM2u+FO,TIM2e,TPM3}+G4",3
chr18_9120000_9130000,"MIX{TPM2u+FO,TVMe}+G4",2
chr18_920000_930000,"MIX{TPM2u+FO,K2P}+R2",2
chr18_950000_960000,TVM+FO+G4,1
chr18_960000_970000,K2P+G4,1
chr18_970000_980000,"MIX{TPM3,TNe}+G4",2
chr18_9750000_9760000,"MIX{TVMe,JC}+G4",2
chr18_980000_990000,"MIX{TPM2,JC}+I+R2",2
chr18_9880000_9890000,"MIX{TVMe,F81+FO,JC}+R2",3
chr18_AADN03010805_random_0_10000,"MIX{TPM3u+FO,JC}+I+R2",2
chr18_AADN03010810_random_20000_30000,"MIX{TPM3u+FO,TPM3u+FO}+G4",2
chr19_1070000_1080000,TVM+FO+G4,1
chr19_1290000_1300000,"MIX{GTR+FO,TNe}+G4",2
chr19_1300000_1310000,"MIX{TNe,JC}+G4",2
chr19_1310000_1320000,"MIX{TVM+FO,JC,TPM3}+I+R2",3
chr19_1320000_1330000,"MIX{TPM2u+FO,K3P,JC}+R2",3
chr19_1330000_1340000,"MIX{K3Pu+FO,TNe}+R2",2
chr19_1340000_1350000,"MIX{TPM3u+FO,K3Pu+FO,TN+FO}+G4",3
chr19_1390000_1400000,"MIX{SYM,TIM2+FO}+G4",2
chr19_1400000_1410000,"MIX{TVM+FO,JC,TPM2,TIM+FO,F81+FO}+G4",5
chr19_1410000_1420000,"MIX{GTR+FO,JC,K2P}+G4",3
chr19_1420000_1430000,TVM+FO+R2,1
chr19_1430000_1440000,"MIX{TVM+FO,JC}+G4",2
chr19_1440000_1450000,"MIX{HKY+FO,HKY+FO,K2P}+R2",3
chr19_1450000_1460000,"MIX{TIM2+FO,TNe,JC,K2P}+I+R2",4
chr19_1460000_1470000,"MIX{TIM2+FO,JC,TIM3+FO}+G4",3
chr19_1470000_1480000,"MIX{TPM3,JC}+I+R2",2
chr19_1480000_1490000,TPM2u+FO+G4,1
chr19_1490000_1500000,"MIX{TPM2u+FO,TNe}+G4",2
chr19_1500000_1510000,"MIX{TVM+FO,F81+FO}+G4",2
chr19_1510000_1520000,"MIX{TPM2u+FO,TPM3}+G4",2
chr19_1520000_1530000,"MIX{K3Pu+FO,K3Pu+FO}+G4",2
chr19_1530000_1540000,"MIX{GTR+FO,TIM3e}+G4",2
chr19_1540000_1550000,"MIX{TPM3,K3P}+I+R2",2
chr19_1550000_1560000,"MIX{TPM3,JC}+G4",2
chr19_1560000_1570000,"MIX{SYM,TIM3e}+R2",2
chr19_1570000_1580000,"MIX{TNe,TIM2+FO,JC}+R2",3
chr19_1580000_1590000,"MIX{TIM3e,F81+FO,TPM3}+G4",3
chr19_1600000_1610000,"MIX{TPM2u+FO,JC}+R2",2
chr19_1620000_1630000,"MIX{TPM3u+FO,TPM3,JC}+G4",3
chr19_1630000_1640000,"MIX{TIM+FO,JC}+I+R2",2
chr19_1640000_1650000,"MIX{TPM3u+FO,JC}+G4",2
chr19_1650000_1660000,"MIX{TIM3+FO,JC}+R2",2
chr19_1660000_1670000,"MIX{TIM2+FO,JC}+G4",2
chr19_1670000_1680000,"MIX{TPM2u+FO,JC}+G4",2
chr19_1680000_1690000,TPM2u+FO+G4,1
chr19_1690000_1700000,"MIX{TIM3+FO,TPM3}+G4",2
chr19_1700000_1710000,"MIX{TIM2+FO,JC,TPM3u+FO}+I+R2",3
chr19_1710000_1720000,"MIX{TVM+FO,HKY+FO,K2P}+G4",3
chr19_1720000_1730000,"MIX{TVM+FO,JC,HKY+FO}+I+R2",3
chr19_1730000_1740000,"MIX{TPM3,JC}+G4",2
chr19_1740000_1750000,"MIX{TPM2,JC}+R2",2
chr19_1750000_1760000,TPM3+G4,1
chr19_1760000_1770000,"MIX{TVMe,F81+FO}+I+R2",2
chr19_1770000_1780000,"MIX{GTR+FO,JC}+R2",2
chr19_1780000_1790000,"MIX{GTR+FO,JC}+G4",2
chr19_1790000_1800000,"MIX{TVMe,K3Pu+FO}+G4",2
chr19_1800000_1810000,"MIX{TPM3,JC}+G4",2
chr19_1820000_1830000,"MIX{TVM+FO,K3P}+G4",2
chr19_1830000_1840000,"MIX{TIM2+FO,TIMe}+G4",2
chr19_1840000_1850000,"MIX{TVM+FO,K3P}+G4",2
chr19_1850000_1860000,"MIX{TVMe,F81+FO}+G4",2
chr19_1860000_1870000,"MIX{TVM+FO,TPM3,JC}+G4",3
chr19_1870000_1880000,"MIX{TIM3e,TPM3}+G4",2
chr19_1880000_1890000,"MIX{TPM2u+FO,F81+FO}+G4",2
chr19_1890000_1900000,"MIX{TIM2+FO,F81+FO,F81+FO}+G4",3
chr19_1900000_1910000,"MIX{TIM+FO,JC,K3Pu+FO}+G4",3
chr19_1910000_1920000,"MIX{K2P,F81+FO}+G4",2
chr19_1920000_1930000,"MIX{TIM3e,JC}+R3",2
chr19_1930000_1940000,TPM3+G4,1
chr19_1940000_1950000,"MIX{TPM3,JC}+I+R2",2
chr19_1950000_1960000,"MIX{TIM3e,JC,TIMe}+G4",3
chr19_1970000_1980000,"MIX{TPM3u+FO,F81+FO,HKY+FO}+G4",3
chr19_1980000_1990000,"MIX{TVM+FO,TPM3,JC}+G4",3
chr19_1990000_2000000,"MIX{GTR+FO,HKY+FO}+G4",2
chr19_2000000_2010000,"MIX{TPM2u+FO,K3Pu+FO}+G4",2
chr19_2030000_2040000,TVMe+G4,1
chr19_2040000_2050000,"MIX{TVMe,JC}+I+R2",2
chr19_2050000_2060000,"MIX{TVM+FO,JC,HKY+FO}+I+R2",3
chr19_2060000_2070000,"MIX{TVMe,F81+FO}+I+R2",2
chr19_2070000_2080000,"MIX{TPM3,K3P}+G4",2
chr19_2090000_2100000,"MIX{TVMe,JC}+G4",2
chr19_2100000_2110000,"MIX{TVMe,JC}+G4",2
chr19_210000_220000,"MIX{TVM+FO,TPM2}+G4",2
chr19_2110000_2120000,"MIX{TPM3,JC}+R2",2
chr19_2120000_2130000,"MIX{TVMe,TPM3u+FO}+G4",2
chr19_2130000_2140000,"MIX{TIM3e,TNe}+G4",2
chr19_2150000_2160000,"MIX{SYM,TPM2u+FO}+G4",2
chr19_2160000_2170000,"MIX{TPM3u+FO,JC,TPM2}+G4",3
chr19_2170000_2180000,"MIX{TIM3e,JC,F81+FO}+G4",3
chr19_2180000_2190000,"MIX{TPM3,TPM3}+G4",2
chr19_2190000_2200000,"MIX{TPM2,JC}+I+R2",2
chr19_2200000_2210000,"MIX{TVM+FO,K3P}+I+R2",2
chr19_2210000_2220000,"MIX{TPM3,TPM2}+G4",2
chr19_2230000_2240000,"MIX{TPM2u+FO,K2P}+G4",2
chr19_2240000_2250000,"MIX{TVM+FO,K2P}+G4",2
chr19_2250000_2260000,"MIX{TPM3u+FO,JC,TPM2}+R2",3
chr19_2260000_2270000,"MIX{TPM3,F81+FO}+G4",2
chr19_2270000_2280000,"MIX{TPM2u+FO,JC}+R2",2
chr19_2280000_2290000,"MIX{TPM2u+FO,TPM3}+G4",2
chr19_2290000_2300000,"MIX{TPM3,F81+FO}+G4",2
chr19_2300000_2310000,"MIX{TPM3u+FO,JC}+G4",2
chr19_2310000_2320000,"MIX{TPM3u+FO,JC}+G4",2
chr19_2320000_2330000,"MIX{TVM+FO,TN+FO}+R2",2
chr19_2330000_2340000,"MIX{TPM2,JC}+G4",2
chr19_2340000_2350000,"MIX{TPM2u+FO,TPM2}+R2",2
chr19_2350000_2360000,"MIX{TVM+FO,TPM3}+G4",2
chr19_2360000_2370000,"MIX{TVM+FO,TPM2u+FO}+G4",2
chr19_2370000_2380000,"MIX{TPM2u+FO,K3P}+G4",2
chr19_2390000_2400000,"MIX{TPM2u+FO,JC}+G4",2
chr19_2400000_2410000,"MIX{TPM2u+FO,TNe}+R2",2
chr19_2450000_2460000,"MIX{TPM2u+FO,JC,F81+FO}+G4",3
chr19_2470000_2480000,TVM+FO+G4,1
chr19_2520000_2530000,"MIX{TPM3u+FO,HKY+FO}+G4",2
chr19_2650000_2660000,"MIX{TPM2u+FO,TPM2,JC}+G4",3
chr19_270000_280000,"MIX{TPM2u+FO,TIM3e}+I+R2",2
chr19_2740000_2750000,"MIX{TIM+FO,TN+FO,JC}+R2",3
chr19_2940000_2950000,"MIX{TVMe,JC}+G4",2
chr19_3000000_3010000,TVM+FO+I+R2,1
chr19_3010000_3020000,"MIX{TIM2+FO,K2P,JC}+G4",3
chr19_3020000_3030000,"MIX{TVM+FO,TVMe}+G4",2
chr19_3030000_3040000,"MIX{TPM3u+FO,K2P,JC}+G4",3
chr19_3040000_3050000,"MIX{TPM2u+FO,JC}+G4",2
chr19_3050000_3060000,"MIX{TPM2u+FO,TPM3}+G4",2
